Date,P/E,SMA_5_Years,sma_7_5_years,sma_10_years
2022-03-04,24.86,28.482515873015874,26.31436507936508,24.270654761904762
2022-03-07,24.26,28.483214285714286,26.316555555555556,24.27345634920635
2022-03-08,24.5,28.48417460317461,26.318873015873017,24.276353174603177
2022-03-09,25.0,28.48542063492064,26.3213544973545,24.279440476190477
2022-03-10,25.39,28.48707142857143,26.32390476190476,24.282694444444445
2022-03-11,25.44,28.488785714285715,26.326455026455026,24.285972222222224
2022-03-14,25.81,28.49076984126984,26.32921164021164,24.289246031746032
2022-03-15,25.49,28.49247619047619,26.331809523809525,24.292373015873014
2022-03-16,25.97,28.494714285714288,26.334555555555553,24.295734126984126
2022-03-17,26.45,28.497412698412695,26.337534391534394,24.299285714285713
2022-03-21,26.19,28.500071428571427,26.340322751322756,24.302722222222222
2022-03-22,26.49,28.502777777777776,26.343338624338624,24.306150793650794
2022-03-23,26.38,28.50538095238095,26.34636507936508,24.309551587301588
2022-03-24,26.35,28.50788888888889,26.349312169312167,24.312853174603173
2022-03-25,26.24,28.51024603174603,26.35231746031746,24.31606746031746
2022-03-28,26.35,28.51265079365079,26.355650793650796,24.319325396825395
2022-03-29,26.5,28.515142857142852,26.35895238095238,24.3225873015873
2022-03-30,26.78,28.51797619047619,26.36231216931217,24.32592063492064
2022-03-31,27.27,28.521261904761907,26.366052910052908,24.32938095238095
2022-04-01,27.83,28.524857142857144,26.370121693121693,24.33323015873016
2022-04-04,28.43,28.529079365079365,26.374619047619046,24.33715873015873
2022-04-05,28.28,28.533190476190477,26.378999999999998,24.34097619047619
2022-04-06,28.04,28.536976190476192,26.3831164021164,24.34465476190476
2022-04-07,27.78,28.5405873015873,26.38706878306878,24.348150793650795
2022-04-08,28.01,28.544428571428575,26.391068783068786,24.351674603174605
2022-04-11,27.84,28.548126984126984,26.394915343915343,24.355174603174603
2022-04-12,27.61,28.551626984126987,26.39860846560847,24.358535714285715
2022-04-13,27.5,28.55473015873016,26.402269841269842,24.361789682539683
2022-04-18,27.04,28.557468253968256,26.405661375661374,24.36498015873016
2022-04-19,26.52,28.55965079365079,26.40874603174603,24.367988095238093
2022-04-20,26.8,28.56204761904762,26.411989417989417,24.371103174603174
2022-04-21,27.2,28.5648253968254,26.415444444444447,24.374218253968255
2022-04-22,26.86,28.567349206349206,26.418677248677252,24.37720238095238
2022-04-25,26.44,28.56972222222222,26.421661375661373,24.379960317460316
2022-04-26,26.6,28.572111111111113,26.42462962962963,24.38272222222222
2022-04-27,26.35,28.574253968253966,26.427386243386245,24.385523809523807
2022-04-28,26.64,28.576753968253968,26.430253968253968,24.38847222222222
2022-04-29,26.41,28.578960317460314,26.433026455026454,24.391404761904763
2022-05-02,26.24,28.580944444444444,26.435719576719578,24.39447619047619
2022-05-04,25.57,28.58233333333333,26.43775132275132,24.39706349206349
2022-05-05,25.49,28.584103174603175,26.439767195767192,24.399603174603175
2022-05-06,25.07,28.5854126984127,26.441645502645503,24.40204365079365
2022-05-09,24.9,28.586531746031746,26.443444444444445,24.40438888888889
2022-05-10,24.5,28.587341269841268,26.44500529100529,24.406575396825396
2022-05-11,24.38,28.58818253968254,26.44659259259259,24.4088253968254
2022-05-12,23.84,28.588626984126982,26.44804761904762,24.410940476190476
2022-05-13,23.8,28.588928571428575,26.449417989417988,24.41304365079365
2022-05-16,23.66,28.589190476190474,26.45051851851852,24.41493253968254
2022-05-17,24.14,28.589936507936507,26.4520582010582,24.41699603174603
2022-05-18,24.11,28.590682539682536,26.453544973544975,24.41895238095238
2022-05-19,23.41,28.590944444444446,26.454841269841268,24.420579365079366
2022-05-20,24.06,28.591722222222224,26.456502645502646,24.422583333333332
2022-05-23,24.01,28.592396825396825,26.45826455026455,24.424654761904762
2022-05-24,23.84,28.592968253968255,26.459857142857143,24.426742063492064
2022-05-25,23.69,28.593190476190475,26.461380952380953,24.428746031746034
2022-05-26,23.86,28.59336507936508,26.462989417989416,24.430690476190478
2022-05-27,24.32,28.59381746031746,26.464867724867727,24.433011904761905
2022-05-30,24.78,28.594650793650796,26.467116402116407,24.435444444444446
2022-05-31,24.53,28.595365079365077,26.46924867724868,24.43790873015873
2022-06-01,24.54,28.596063492063493,26.471222222222224,24.440293650793652
2022-06-02,24.7,28.59689682539683,26.47341798941799,24.442809523809526
2022-06-03,24.62,28.597571428571424,26.475613756613757,24.445317460317458
2022-06-06,24.6,28.598373015873012,26.477830687830686,24.44765476190476
2022-06-07,24.37,28.598936507936504,26.480074074074075,24.449869047619046
2022-06-08,24.29,28.59942857142857,26.482232804232805,24.45199603174603
2022-06-09,24.47,28.599888888888888,26.484349206349204,24.454242063492064
2022-06-10,24.06,28.599992063492063,26.486216931216934,24.456448412698414
2022-06-13,23.42,28.59962698412698,26.48768253968254,24.458388888888887
2022-06-14,23.36,28.599126984126986,26.48908994708995,24.460329365079364
2022-06-15,23.3,28.598444444444446,26.49049735449735,24.462174603174603
2022-06-16,22.81,28.596523809523806,26.491587301587302,24.463964285714283
2022-06-17,22.7,28.594769841269844,26.4925291005291,24.465666666666667
2022-06-20,22.79,28.593087301587296,26.493391534391534,24.46731746031746
2022-06-21,23.22,28.591722222222224,26.49425925925926,24.469123015873013
2022-06-22,22.88,28.590198412698413,26.49494708994709,24.470773809523813
2022-06-23,23.1,28.588904761904764,26.495772486772484,24.47256746031746
2022-06-24,23.32,28.587666666666667,26.49683597883598,24.474575396825397
2022-06-27,23.51,28.58702380952381,26.498037037037037,24.476626984126987
2022-06-28,23.53,28.586404761904763,26.499222222222222,24.478714285714286
2022-06-29,23.46,28.58569047619048,26.500349206349206,24.48079365079365
2022-06-30,23.4,28.58493650793651,26.50148148148148,24.482964285714285
2022-07-01,23.35,28.584150793650792,26.50253968253968,24.48509126984127
2022-07-04,23.48,28.58339682539682,26.503613756613756,24.48721825396825
2022-07-05,23.45,28.582603174603175,26.504661375661374,24.489384920634922
2022-07-06,23.71,28.58209523809524,26.505920634920635,24.49172619047619
2022-07-07,23.92,28.58165079365079,26.507195767195768,24.494293650793647
2022-07-08,24.05,28.581349206349206,26.508439153439152,24.496876984126985
2022-07-11,24.04,28.58107936507937,26.50963492063492,24.49961111111111
2022-07-12,23.8,28.58072222222222,26.51079365079365,24.50229761904762
2022-07-13,23.66,28.580238095238094,26.511857142857142,24.504940476190477
2022-07-14,23.63,28.57971428571428,26.51287830687831,24.507623015873016
2022-07-15,23.78,28.57938888888889,26.513851851851854,24.510333333333335
2022-07-18,24.13,28.579492063492065,26.5150582010582,24.513146825396827
2022-07-19,24.22,28.579373015873017,26.516354497354495,24.51611507936508
2022-07-20,24.4,28.579404761904758,26.51772486772487,24.519138888888886
2022-07-21,24.52,28.57957142857143,26.51912698412698,24.52218253968254
2022-07-22,24.66,28.57970634920635,26.520634920634922,24.525373015873015
2022-07-25,24.53,28.57983333333333,26.52220634920635,24.528575396825396
2022-07-26,24.2,28.5798253968254,26.52373544973545,24.53167857142857
2022-07-27,24.23,28.579888888888885,26.525259259259258,24.534670634920634
2022-07-28,24.59,28.580206349206346,26.5270582010582,24.537809523809525
2022-07-29,24.88,28.58072222222222,26.529105820105823,24.54097619047619
2022-08-01,25.08,28.581206349206347,26.531264550264552,24.544222222222224
2022-08-02,25.03,28.58165079365079,26.533603174603176,24.547507936507937
2022-08-03,25.02,28.582039682539683,26.535989417989416,24.5508253968254
2022-08-04,25.02,28.58235714285714,26.53819576719577,24.554261904761905
2022-08-05,25.03,28.58269841269841,26.54032275132275,24.557734126984126
2022-08-08,25.22,28.58297619047619,26.5424126984127,24.561261904761903
2022-08-10,25.33,28.583309523809525,26.54464021164021,24.564654761904762
2022-08-11,25.55,28.5837619047619,26.54711111111111,24.56806349206349
2022-08-12,25.42,28.583960317460317,26.54947619047619,24.571472222222223
2022-08-16,25.61,28.584349206349213,26.551878306878304,24.57497222222222
2022-08-17,25.7,28.58476984126984,26.55432804232804,24.57842857142857
2022-08-18,25.73,28.58526984126984,26.55674603174603,24.58189682539683
2022-08-19,25.44,28.585396825396824,26.559010582010583,24.5853373015873
2022-08-22,25.06,28.58526984126984,26.560920634920635,24.588515873015876
2022-08-23,25.18,28.58515873015873,26.562920634920633,24.59184126984127
2022-08-24,25.22,28.58497619047619,26.565280423280424,24.595130952380952
2022-08-25,25.1,28.584698412698415,26.567608465608465,24.598353174603176
2022-08-26,25.15,28.584365079365075,26.569783068783067,24.601535714285713
2022-08-29,24.8,28.583761904761907,26.571708994708995,24.604603174603174
2022-08-30,25.44,28.58366666666667,26.573915343915342,24.607968253968256
2022-09-01,25.13,28.583222222222222,26.57598941798942,24.611198412698414
2022-09-02,25.13,28.582730158730158,26.578100529100528,24.614400793650795
2022-09-05,25.31,28.582476190476196,26.580010582010583,24.61766666666667
2022-09-06,25.3,28.582317460317462,26.58188888888889,24.620757936507935
2022-09-07,25.25,28.582031746031745,26.583714285714287,24.623829365079363
2022-09-08,25.5,28.58189682539682,26.585481481481484,24.626988095238094
2022-09-09,25.55,28.581936507936508,26.587248677248674,24.630146825396825
2022-09-12,25.69,28.582238095238097,26.589068783068782,24.633329365079366
2022-09-13,25.88,28.582888888888892,26.590867724867724,24.636599206349207
2022-09-14,25.79,28.583674603174604,26.592518518518517,24.63988888888889
2022-09-15,25.61,28.58414285714286,26.594074074074072,24.643011904761906
2022-09-16,25.12,28.584015873015872,26.595280423280425,24.645992063492063
2022-09-19,25.25,28.58397619047619,26.59674603174603,24.64911904761905
2022-09-20,25.52,28.584309523809527,26.598338624338624,24.652420634920635
2022-09-21,25.38,28.584619047619043,26.59990476190476,24.65572619047619
2022-09-22,25.26,28.58462698412698,26.601349206349205,24.658988095238097
2022-09-23,24.83,28.584134920634924,26.602544973544973,24.662051587301587
2022-09-26,24.37,28.5832619047619,26.603566137566137,24.66490476190476
2022-09-27,24.36,28.582269841269838,26.604502645502645,24.667793650793648
2022-09-28,24.16,28.581357142857144,26.605280423280423,24.670674603174604
2022-09-29,24.1,28.580214285714284,26.605941798941796,24.67354761904762
2022-09-30,24.77,28.57953968253968,26.60684126984127,24.676710317460316
2022-10-03,24.47,28.57833333333333,26.60745502645503,24.679825396825397
2022-10-04,25.03,28.577698412698407,26.6084126984127,24.683138888888887
2022-10-06,25.12,28.577023809523812,26.609386243386247,24.68636111111111
2022-10-07,25.08,28.57638888888889,26.610084656084656,24.689531746031747
2022-10-10,24.98,28.575666666666663,26.61080423280423,24.692646825396825
2022-10-11,24.61,28.574642857142855,26.611439153439154,24.695638888888887
2022-10-12,24.8,28.57360317460317,26.61216402116402,24.698722222222223
2022-10-13,24.64,28.572317460317464,26.61279894179894,24.701654761904763
2022-10-14,24.89,28.571253968253966,26.61368253968254,24.704615079365077
2022-10-17,25.03,28.570285714285713,26.6144126984127,24.70763095238095
2022-10-18,25.19,28.56945238095238,26.615148148148148,24.710742063492063
2022-10-19,25.22,28.568500000000004,26.615820105820106,24.71386904761905
2022-10-20,25.27,28.567603174603175,26.61646031746032,24.71694841269841
2022-10-21,25.28,28.56672222222222,26.61721164021164,24.71988492063492
2022-10-24,25.51,28.566063492063492,26.618063492063495,24.722876984126984
2022-10-25,25.2,28.565468253968252,26.618973544973546,24.72574603174603
2022-10-27,25.32,28.56515873015873,26.620010582010583,24.728575396825395
2022-10-28,25.38,28.56489682539683,26.621100529100527,24.73144047619048
2022-10-31,25.7,28.565166666666666,26.622248677248677,24.734428571428573
2022-11-01,26.38,28.5659126984127,26.6239417989418,24.73772619047619
2022-11-02,26.18,28.56650793650794,26.625550264550267,24.740992063492065
2022-11-03,26.15,28.566936507936504,26.627010582010584,24.74426587301587
2022-11-04,26.12,28.56723015873016,26.628507936507933,24.74759126984127
2022-11-07,26.05,28.56751587301587,26.63004232804233,24.750853174603176
2022-11-09,25.99,28.567571428571426,26.63163492063492,24.754166666666666
2022-11-10,25.84,28.567484126984127,26.633179894179893,24.757424603174602
2022-11-11,26.3,28.567706349206347,26.63497883597883,24.76084126984127
2022-11-14,26.15,28.56787301587302,26.636714285714284,24.764261904761906
2022-11-15,26.27,28.567912698412698,26.63878306878307,24.767710317460317
2022-11-16,26.29,28.567817460317457,26.64089417989418,24.771031746031746
2022-11-17,26.2,28.56753968253968,26.642746031746032,24.77429365079365
2022-11-18,26.15,28.567246031746027,26.64457142857143,24.777531746031745
2022-11-21,26.18,28.567039682539683,26.646280423280423,24.780734126984125
2022-11-22,26.32,28.567071428571424,26.647941798941797,24.783940476190477
2022-11-23,26.34,28.56704761904762,26.649608465608463,24.787146825396825
2022-11-24,26.65,28.567230158730165,26.651365079365082,24.790285714285716
2022-11-25,26.7,28.567285714285713,26.6530582010582,24.793400793650793
2022-11-28,26.77,28.56731746031746,26.65478306878307,24.79655952380952
2022-11-29,26.84,28.56745238095238,26.656465608465606,24.799805555555558
2022-11-30,27.05,28.567674603174602,26.658380952380956,24.80295238095238
2022-12-01,27.13,28.568269841269846,26.660391534391533,24.80615873015873
2022-12-02,26.96,28.568642857142855,26.662455026455024,24.80929365079365
2022-12-05,26.96,28.56890476190476,26.66474074074074,24.812444444444445
2022-12-06,26.88,28.568912698412696,26.66708994708995,24.815579365079362
2022-12-07,26.77,28.56893650793651,26.669301587301586,24.818595238095238
2022-12-08,26.83,28.569214285714292,26.671592592592592,24.82161507936508
2022-12-09,26.68,28.569460317460322,26.67388888888889,24.82455555555556
2022-12-12,26.68,28.569753968253973,26.676227513227513,24.827424603174602
2022-12-13,26.83,28.570134920634917,26.678539682539682,24.83040476190476
2022-12-14,26.92,28.57087301587302,26.68098941798942,24.833515873015877
2022-12-15,26.56,28.571404761904763,26.68336507936508,24.836444444444446
2022-12-16,26.35,28.57190476190476,26.685417989417992,24.839361111111113
2022-12-19,26.57,28.572388888888888,26.687597883597885,24.842289682539683
2022-12-20,26.52,28.57269047619048,26.69014285714286,24.84527380952381
2022-12-21,26.24,28.572738095238098,26.692592592592593,24.848130952380952
2022-12-22,26.15,28.57269841269842,26.694830687830684,24.85102380952381
2022-12-23,25.68,28.57212698412699,26.696560846560846,24.853722222222224
2022-12-26,25.98,28.57173015873016,26.698708994708998,24.856464285714285
2022-12-27,26.15,28.571380952380956,26.700814814814812,24.859325396825398
2022-12-28,26.14,28.571007936507936,26.702931216931216,24.86220634920635
2022-12-29,26.23,28.570769841269847,26.705042328042328,24.865166666666667
2022-12-30,26.15,28.570484126984127,26.706936507936508,24.868079365079364
