Date,P/E,SMA_5_Years,sma_7_5_years,sma_10_years,1.5sd_5SMA_POS,2sd_5SMA_POS,3sd_5SMA_POS,1.5sd_5SMA_NEG,2sd_5SMA_NEG,3sd_5SMA_NEG,1.5sd_7_5_SMA_POS,2sd_7_5SMA_POS,3sd_7_5SMA_POS,1.5sd_7_5SMA_NEG,2sd_7_5SMA_NEG,3sd_7_5SMA_NEG,1.5sd_10_SMA_POS,2sd_10SMA_POS,3sd_10SMA_POS,1.5sd_10SMA_NEG,2sd_10SMA_NEG,3sd_10SMA_NEG,signals
2023-04-03,24.37,28.50014285714286,26.771650793650792,25.030222222222225,35.29016600368206,37.55350705252846,42.08018915022126,21.710119710603657,19.446778661757257,14.920096564064455,33.65383847719301,35.94790103837375,40.53602616073523,19.889463110108572,17.595400548927834,13.007275426566352,32.69687994247043,35.252432515886504,40.36353766271864,17.363564501974015,14.808011928557946,9.696906781725806,0
2023-04-05,24.6,28.499507936507936,26.772132275132275,25.032543650793652,35.29026796570109,37.55385464209881,42.08102799489425,21.70874790731478,19.44516123091706,14.917987878121622,33.65390622522347,35.94783087525387,40.535680175314674,19.890358325041078,17.596433675010676,13.008584374949876,32.69691345304982,35.25170338713521,40.361283255305985,17.368173848537488,14.813383914452098,9.70380404628132,0
2023-04-06,24.66,28.499222222222226,26.772756613756616,25.034920634920635,35.29032893682026,37.5540311750196,42.08143565141829,21.708115507624193,19.44441326942485,14.91700879302616,33.65397860543639,35.94771926932965,40.53520059711617,19.891534622076836,17.597793958183576,13.010312630397056,32.696938434322306,35.2509443674562,40.35895623372399,17.37290283551896,14.818896902385069,9.710885036117286,0
2023-04-10,24.69,28.499142857142857,26.7734126984127,25.037313492063493,35.29034849683788,37.554083710069555,42.08155413653291,21.70793721744783,19.44420200421616,14.916731577752806,33.65405448086186,35.94760174167825,40.53469626331103,19.892770915963535,17.59922365514715,13.012129133514371,32.69696820767245,35.250186446208765,40.35662292328141,17.37765877645454,14.82444053791822,9.718004060845583,0
2023-04-11,24.82,28.499,26.77409523809524,25.03982142857143,35.29037564367065,37.5541675248942,42.0817512873413,21.707624356329347,19.4438324751058,14.9162487126587,33.65415666411031,35.947510472782,40.534218090125385,19.894033812080167,17.600680003408474,13.013972386065092,32.69698576522498,35.249373877442835,40.35415010187853,17.382657091917878,14.830268979700024,9.725492755264323,0
2023-04-12,24.95,28.498984126984126,26.775026455026453,25.0424126984127,35.290378396158374,37.554176485883126,42.08177266533262,21.70758985780988,19.443791768085127,14.916195588635631,33.65426375491851,35.94734285488253,40.533501054810564,19.895789155134395,17.602710055170377,13.01655185524234,32.69702016192875,35.248555983100765,40.3516276254448,17.387805234896653,14.836269413724635,9.733197771380603,0
2023-04-13,24.98,28.498619047619044,26.776079365079365,25.045011904761903,35.290411406199944,37.55434219239358,42.08220376478084,21.706826689038145,19.442895902844512,14.915034330457242,33.654355088205826,35.94711366258131,40.53263081133228,19.89780364195291,17.60504506757742,13.01952791882645,32.69706711287267,35.247752182242934,40.34912232098345,17.39295669665113,14.842271627280873,9.740901488540358,0
2023-04-17,24.78,28.498087301587297,26.777746031746034,25.047571428571427,35.29047611210855,37.55460571561564,42.0828649226298,21.705698491066045,19.44156888755896,14.913309680544794,33.65407305977141,35.946182069113206,40.5304000877968,19.90141900372065,17.609309994378858,13.02509197569527,32.696997599583085,35.24680632325364,40.34642377059474,17.39814525755977,14.848336533889219,9.748719086548114,0
2023-04-18,24.57,28.497420634920633,26.779195767195766,25.050043650793647,35.29058465278653,37.554972658741825,42.08374867065242,21.70425661705474,19.439868611099442,14.911092599188846,33.6538241771746,35.94536698050088,40.52845258715343,19.904567357216933,17.613024553890657,13.029938947238103,32.696854997038656,35.24579211245366,40.34366634328366,17.40323230454864,14.854295189133639,9.756420958303636,0
2023-04-19,24.51,28.49680952380952,26.78074074074074,25.05251984126984,35.29070318342031,37.55533440329057,42.0845968430311,21.70291586419873,19.43828464432847,14.909022204587941,33.65348181596415,35.94439550770528,40.52622289118756,19.90799966551733,17.617085973776195,13.035258590293923,32.6966620710977,35.24470948104032,40.340804300925555,17.408377611441985,14.860330201499364,9.764235381614125,0
2023-04-20,24.53,28.496539682539684,26.782068783068784,25.055047619047617,35.290772896645976,37.555517301348075,42.08500611075227,21.70230646843339,19.437562063731296,14.908073254327102,33.65328438521507,35.9436895859305,40.52449998736136,19.910853180922498,17.620447980207068,13.03963757877621,32.696428794412675,35.24355585286769,40.33780996977774,17.41366644368256,14.866539385227538,9.7722852683175,0
2023-04-21,24.53,28.496476190476194,26.783317460317463,25.05757142857143,35.29079202933351,37.55556397561928,42.08510786819082,21.70216035161888,19.43738840533311,14.907844512761567,33.65312860576578,35.94306565424856,40.522939751214096,19.913506314869146,17.62356926638637,13.043695169420825,32.696196728339174,35.24240516159509,40.33482202810692,17.418946128803682,14.872737695547766,9.780320829035935,0
2023-04-24,24.68,28.49646825396825,26.78469312169312,25.06010714285714,35.29079411826678,37.555569406366295,42.08511998256532,21.702142389669717,19.437367101570203,14.907816525371182,33.65296958708764,35.942395075552476,40.521246052482155,19.916416656298605,17.626991167833765,13.048140190904087,32.69606158367672,35.24137973061658,40.3320160244963,17.42415270203756,14.878834555097702,9.788198261217982,0
2023-04-25,24.47,28.49623809523809,26.786227513227512,25.06254365079365,35.2908600211583,37.55573399646504,42.08548194707851,21.70161616931788,19.436742194011142,14.906994243397667,33.652609983964936,35.94140414087741,40.51899245470236,19.919845042490092,17.63105088557762,13.053462571752672,32.695867990039176,35.240309436454346,40.329192329284695,17.429219311548124,14.884777865132952,9.795894972302602,0
2023-04-26,24.5,28.49610317460317,26.78787830687831,25.06501587301587,35.29089998110453,37.55583224993831,42.08569678760588,21.70130636810181,19.43637409926803,14.906509561600455,33.65217834391209,35.940278356256684,40.51647838094587,19.923578269844526,17.635478257499933,13.059278232810744,32.69565790342031,35.23920524688846,40.32629993382476,17.434373842611425,14.890826499143277,9.80373181220698,0
2023-04-27,24.63,28.49630158730159,26.789439153439154,25.067563492063492,35.290835952334064,37.55568074067822,42.08537031736654,21.70176722226912,19.436922433924963,14.907232857236647,33.6518789062317,35.93935882382921,40.51431865902424,19.92699940064661,17.639519483049096,13.064559647854066,32.69546484792372,35.23809863321047,40.32336620378396,17.43966213620326,14.897028350916514,9.811760780343025,0
2023-04-28,24.84,28.496412698412694,26.79135978835979,25.070170634920636,35.29080984452861,37.55560889323392,42.08520699064453,21.70201555229678,19.437216503591472,14.907618406180859,33.65142672119159,35.93811569880219,40.5114936540234,19.931292855527992,17.64460387791739,13.07122592269619,32.69536817588098,35.23710068953442,40.320565716841315,17.444973093960293,14.903240580306848,9.819775552999953,0
2023-05-02,24.89,28.49646031746032,26.793444444444443,25.07269841269841,35.29080007374428,37.5555799925056,42.08513983002824,21.702120561176358,19.437340642415037,14.907780804892397,33.650861762383016,35.93666753502921,40.508279080321586,19.93602712650587,17.650221353859678,13.078609808567297,32.695383578977776,35.23627863440423,40.31806874525714,17.450013246419047,14.90911819099259,9.82732808013968,0
2023-05-03,25.38,28.497031746031748,26.795597883597885,25.07538492063492,35.29071303224936,37.55527346098856,42.08439431846696,21.70335045981414,19.438790031074937,14.90966917359653,33.65057615298599,35.93556890944869,40.50555442237409,19.940619614209783,17.65562685774708,13.085641344821681,32.69562710528501,35.23570783350171,40.31586928993511,17.45514273598483,14.91506200776813,9.834900551334734,0
2023-05-04,26.0,28.497547619047623,26.797888888888888,25.07843253968254,35.290746311186005,37.55514587523213,42.08394500332439,21.70434892690924,19.439949362863118,14.911150234770862,33.65063846447022,35.93488832299733,40.503388040051554,19.945139313307557,17.660889454780445,13.092389737726222,32.69604842343238,35.23525371801566,40.31366430718222,17.4608166559327,14.92161136134942,9.84320077218286,0
2023-05-05,25.73,28.497785714285712,26.800079365079366,25.08138888888889,35.290754131440494,37.55507693715875,42.083722548595276,21.70481729713093,19.44049449141267,14.911848879976148,33.65056978189469,35.9340665874998,40.50106019871001,19.949588948264044,17.666092142658936,13.099098531448721,32.69631818721703,35.23462795332641,40.311247485545174,17.466459590560746,14.928149824451364,9.851530292232601,0
2023-05-08,25.91,28.498396825396828,26.80236507936508,25.0844126984127,35.29076293901486,37.55488497688754,42.0831290526329,21.70603071177879,19.441908673906113,14.913664598160755,33.65056326113502,35.93329598839166,40.49876144290495,19.954166897595147,17.6714341703385,13.105968715825213,32.696675394107366,35.23409629267226,40.30893808980204,17.472150002718028,14.934729104153138,9.859887307023358,0
2023-05-09,25.91,28.498619047619048,26.804529100529102,25.087551587301586,35.29078414766539,37.554839181014174,42.08294924771174,21.7064539475727,19.44239891422392,14.914288847526354,33.65063663043405,35.9326724737357,40.496744160339006,19.958421570624154,17.676385727322504,13.112314040719202,32.696907714391315,35.23335975675456,40.30626384148105,17.478195460211857,14.941743417848611,9.868839333122125,0
2023-05-10,26.04,28.49892857142857,26.8068253968254,25.09075,35.29082134756674,37.55478560627947,42.08271412370492,21.707035795290402,19.443071536577676,14.915143019152229,33.65071587816091,35.93201270527275,40.49460635949642,19.96293491548989,17.68163808837805,13.119044434154377,32.69719235487146,35.23267313982862,40.30363470974292,17.48430764512854,14.948826860171382,9.877865290257073,0
2023-05-11,26.01,28.499126984126985,26.80900529100529,25.094063492063494,35.290847802547724,37.5547547420213,42.08256862096846,21.707406165706246,19.443499226232667,14.91568534728551,33.65084621950027,35.931459862331934,40.49268714799526,19.967164362510303,17.68655071967864,13.125323434015314,32.697311203082485,35.23172710675548,40.30055891410147,17.490815781044507,14.95639987737151,9.887568070025518,0
2023-05-12,25.97,28.499246031746033,26.811042328042326,25.097329365079368,35.290864061888264,37.554736738602344,42.0824820920305,21.7076280016038,19.44375532488972,14.916009971461566,33.651029741885516,35.93102554649991,40.4910171557287,19.971054914199136,17.691059109584742,13.13106750035595,32.69744319215846,35.230814467851495,40.29755701923756,17.497215538000273,14.96384426230724,9.897101710921177,0
2023-05-15,26.08,28.499420634920632,26.81314285714286,25.100666666666665,35.29089223947868,37.554716107664696,42.082363844036735,21.707949030362585,19.44412516217657,14.916477425804533,33.65125160380561,35.93062118602653,40.48936035046836,19.97503411048011,17.695664528259194,13.136925363817362,32.69759324403926,35.229902103163454,40.29451982141185,17.50374008929407,14.971431230169873,9.906813511921477,0
2023-05-16,25.69,28.49920634920635,26.815280423280427,25.103742063492064,35.29086795783412,37.55475516071004,42.082529566461886,21.707544740578584,19.443657537702663,14.915883131950817,33.651176187475215,35.92980810887347,40.48707195167,19.97938465908564,17.700752737687377,13.143488894890853,32.69767271907555,35.22898293760338,40.29160337465903,17.50981140790858,14.978501189380752,9.915880752325098,0
2023-05-17,25.55,28.49884126984127,26.817291005291004,25.106718253968253,35.290831988461534,37.55482889466828,42.08282270708179,21.706850551221013,19.44285364501426,14.914859832600754,33.65108997706703,35.92902296765904,40.48488894884305,19.98349203351498,17.70555904292297,13.149693061738958,32.697732596823585,35.2280707111087,40.288746939678916,17.515703911112922,14.985365796827809,9.924689568257588,0
2023-05-18,25.45,28.498301587301587,26.819216931216932,25.109599206349206,35.29077691708797,37.554935360350086,42.08325224687434,21.70582625751521,19.441667814253083,14.913350927728832,33.650992851477824,35.92825149156479,40.48276877173872,19.98744101095604,17.710182370869077,13.155665090695148,32.6978040797923,35.22720570427333,40.286008953235395,17.521394332906112,14.991992708425078,9.933189459463016,0
2023-05-19,25.56,28.497809523809522,26.82121693121693,25.112424603174603,35.290713541515274,37.55501488075052,42.083617559221025,21.70490550610377,19.440604166868525,14.912001488398023,33.65091643143664,35.92748293150988,40.480615931656345,19.99151743099722,17.714950930923983,13.161817930777513,32.69802169270871,35.22655405588674,40.28361878224281,17.526827513640498,14.998295150462464,9.941230424106395,0
2023-05-22,25.42,28.497246031746037,26.823074074074075,25.115222222222222,35.29065857844921,37.55512942735027,42.08407112515239,21.703833485042864,19.4393626361418,14.910420938339687,33.650840662041006,35.926762858029974,40.478607250007926,19.995307486107148,17.719385290118172,13.16754089814022,32.69814675239702,35.22578826245529,40.28107128257182,17.532297692047422,15.004656181989155,9.949373161872622,0
2023-05-23,25.48,28.496650793650794,26.824804232804237,25.118079365079364,35.29058458035243,37.55522917591965,42.08451836705407,21.702717006949154,19.438072411381942,14.908783220247516,33.65087126533622,35.92622694284688,40.4769382978682,19.998737200272256,17.723381522761596,13.172670167740275,32.69825837540716,35.22498471218309,40.27843738573495,17.53790035475157,15.011174017975641,9.95772134442378,0
2023-05-24,25.28,28.495904761904757,26.826428571428576,25.12093253968254,35.29051757411881,37.555388511523496,42.085130386332864,21.701291949690702,19.43642101228602,14.906679137476647,33.65084513060585,35.92565065033161,40.47526168978313,20.0020120122513,17.72720649252554,13.17759545307402,32.69820115837393,35.22395736460439,40.27546977706531,17.54366392099115,15.01790771476069,9.966395302299766,0
2023-05-25,25.32,28.495150793650794,26.8278253968254,25.123734126984125,35.29043835566529,37.55553420967012,42.08572591767978,21.6998632316363,19.434767377631466,14.904575669621803,33.65093916206018,35.92531041713845,40.47405292729496,20.004711631590617,17.730340376512356,13.181597866355833,32.698228951042964,35.223060559062574,40.272723775101795,17.549239302925287,15.024407694905676,9.974744478866452,0
2023-05-26,25.63,28.494579365079364,26.82933333333333,25.12670238095238,35.29034122436574,37.5555951774612,42.08610308365212,21.698817505792988,19.433563552697528,14.903055646506608,33.65114168368076,35.92507780046324,40.472950034028194,20.0075249829859,17.733588866203423,13.185716632638469,32.69834298338263,35.222223184192714,40.26998358581288,17.55506177852213,15.031181577712045,9.983421176091877,0
2023-05-29,25.76,28.49419841269841,26.830878306878308,25.12976587301587,35.290275129436644,37.555634035016055,42.08635184617487,21.69812169596018,19.432762790380767,14.902044979221946,33.65139658611605,35.9249026791953,40.471914865353796,20.010360027640566,17.736853934561317,13.189841748402824,32.69846590881549,35.2213659207487,40.267165944615115,17.561065837216248,15.038165825283038,9.992365801416621,0
